date,id_borough,borough_name,volume
2008-05-04,2,brooklyn,141.62152777777777
2008-05-05,4,bronx,841.0925666199158
2008-05-05,2,brooklyn,243.43402777777777
2008-05-06,4,bronx,923.3363095238095
2008-05-06,2,brooklyn,243.79513888888889
2008-05-07,4,bronx,915.047619047619
2008-05-07,2,brooklyn,221.07291666666666
2008-05-08,4,bronx,930.1294642857143
2008-05-08,2,brooklyn,158.82291666666666
2008-05-09,4,bronx,848.1636904761905
2008-05-09,2,brooklyn,48.567796610169495
2008-05-10,4,bronx,676.9672619047619
2008-05-10,2,brooklyn,65.53125
2008-05-11,4,bronx,629.5505952380952
2008-05-11,2,brooklyn,49.854166666666664
2008-05-12,4,bronx,583.6145833333334
2008-05-12,2,brooklyn,9.648351648351648
2008-05-13,4,bronx,562.9419152276295
2008-05-14,4,bronx,505.51991614255763
2008-05-15,4,bronx,377.1510416666667
2008-05-16,4,bronx,347.66153846153844
2008-05-17,4,bronx,377.99652777777777
2008-05-17,3,queens,719.6
2008-05-18,4,bronx,355.37847222222223
2008-05-18,3,queens,556.8229166666666
2008-05-19,4,bronx,246.0
2008-05-19,3,queens,598.1354166666666
2008-05-20,4,bronx,214.92708333333334
2008-05-20,3,queens,556.4895833333334
2008-05-21,4,bronx,153.43478260869566
2008-05-21,3,queens,589.9166666666666
2008-05-22,3,queens,483.875
2008-05-23,3,queens,615.3229166666666
2008-05-24,3,queens,585.71875
2008-05-25,3,queens,545.625
2008-05-26,3,queens,508.9375
2008-05-27,3,queens,129.59411764705882
2008-05-28,3,queens,86.45486111111111
2008-05-29,2,brooklyn,3906.181818181818
2008-05-29,3,queens,321.02287581699346
2008-05-30,2,brooklyn,3215.7916666666665
2008-05-30,3,queens,563.452380952381
2008-05-31,2,brooklyn,2932.9166666666665
2008-05-31,3,queens,522.3541666666666
2008-06-01,2,brooklyn,3071.7083333333335
2008-06-01,3,queens,463.01488095238096
2008-06-02,2,brooklyn,3067.8125
2008-06-02,3,queens,529.4494047619048
2008-06-03,2,brooklyn,2997.0208333333335
2008-06-03,3,queens,524.860119047619
2008-06-04,2,brooklyn,2976.2291666666665
2008-06-04,3,queens,391.1655405405405
2008-06-05,2,brooklyn,3140.1875
2008-06-05,3,queens,818.8888888888889
2008-06-06,2,brooklyn,3091.4791666666665
2008-06-06,3,queens,1316.013888888889
2008-06-07,4,bronx,3301.064516129032
2008-06-07,2,brooklyn,3091.8125
2008-06-07,3,queens,1427.5416666666667
2008-06-08,4,bronx,2498.6458333333335
2008-06-08,2,brooklyn,2996.8958333333335
2008-06-08,3,queens,1334.486111111111
2008-06-09,4,bronx,2440.1458333333335
2008-06-09,2,brooklyn,2816.625
2008-06-09,3,queens,1281.0555555555557
2008-06-10,4,bronx,2401.9791666666665
2008-06-10,2,brooklyn,2811.0833333333335
2008-06-10,3,queens,1229.0555555555557
2008-06-11,4,bronx,2412.2916666666665
2008-06-11,2,brooklyn,3036.0208333333335
2008-06-11,3,queens,1224.763888888889
2008-06-12,4,bronx,2348.375
2008-06-12,2,brooklyn,2210.0625
2008-06-12,3,queens,734.7410714285714
2008-06-13,4,bronx,1250.2708333333333
2008-06-13,2,brooklyn,1601.4166666666667
2008-06-13,3,queens,601.9375
2008-06-14,4,bronx,1312.9166666666667
2008-06-14,2,brooklyn,344.340350877193
2008-06-14,3,queens,476.71875
2008-06-15,4,bronx,1301.875
2008-06-15,2,brooklyn,236.7060185185185
2008-06-15,3,queens,48.625
2008-06-16,4,bronx,1208.0833333333333
2008-06-16,2,brooklyn,253.77777777777777
2008-06-16,3,queens,46.104166666666664
2008-06-17,4,bronx,1224.2291666666667
2008-06-17,2,brooklyn,120.79702970297029
2008-06-18,4,bronx,1252.2291666666667
2008-06-18,2,brooklyn,90.34114583333333
2008-06-19,4,bronx,1274.2916666666667
2008-06-19,2,brooklyn,89.47395833333333
2008-06-20,4,bronx,1062.8333333333333
2008-06-20,2,brooklyn,95.37760416666667
2008-06-21,4,bronx,2366.2291666666665
2008-06-21,2,brooklyn,25.157894736842106
2008-06-22,4,bronx,2499.3541666666665
2008-06-23,4,bronx,2472.6666666666665
2008-06-23,2,brooklyn,121.08602150537635
2008-06-24,4,bronx,2500.0208333333335
2008-06-24,2,brooklyn,99.45231607629428
2008-06-25,4,bronx,2567.0833333333335
2008-06-25,2,brooklyn,71.08541666666666
2008-06-26,4,bronx,2582.1041666666665
2008-06-26,2,brooklyn,65.3875
2008-06-27,4,bronx,1438.375
2008-06-27,2,brooklyn,17.407894736842106
2008-06-28,4,bronx,1368.0625
2008-06-29,4,bronx,1317.3958333333333
2008-06-30,4,bronx,809.3333333333334
2008-07-19,1,manhattan,84.27272727272727
2008-07-20,1,manhattan,71.72916666666667
2008-07-21,1,manhattan,73.93229166666667
2008-07-22,1,manhattan,76.04117647058824
2008-07-23,1,manhattan,74.61979166666667
2008-07-24,1,manhattan,67.11458333333333
2008-07-25,1,manhattan,41.375
2008-07-26,1,manhattan,59.041666666666664
2008-07-27,1,manhattan,70.92708333333333
2008-07-28,1,manhattan,65.21354166666667
2008-07-29,1,manhattan,73.41145833333333
2008-07-30,1,manhattan,70.34375
2008-07-31,1,manhattan,66.66492146596859
2008-08-01,1,manhattan,69.5
2008-08-02,1,manhattan,273.8743718592965
2008-08-03,1,manhattan,311.93854748603354
2008-08-04,1,manhattan,389.7048611111111
2008-08-05,1,manhattan,344.8020833333333
2008-08-06,1,manhattan,351.7013888888889
2008-08-07,1,manhattan,360.72222222222223
2008-08-08,1,manhattan,324.7916666666667
2008-08-09,1,manhattan,398.3541666666667
2008-08-10,1,manhattan,394.5486111111111
2008-08-11,1,manhattan,399.6111111111111
2008-08-12,1,manhattan,431.31597222222223
2008-08-13,1,manhattan,425.3263888888889
2008-08-14,1,manhattan,417.65277777777777
2008-08-15,1,manhattan,397.80902777777777
2008-08-16,1,manhattan,287.2326388888889
2008-08-17,1,manhattan,251.15277777777777
2008-08-18,1,manhattan,186.51685393258427
2008-09-08,2,brooklyn,220.69072164948454
2008-09-09,2,brooklyn,169.8452380952381
2008-09-10,2,brooklyn,181.17857142857142
2008-09-11,2,brooklyn,172.26190476190476
2008-09-12,2,brooklyn,190.95833333333334
2008-09-13,2,brooklyn,157.69642857142858
2008-09-14,2,brooklyn,129.64285714285714
2008-09-15,2,brooklyn,171.4404761904762
2008-09-16,2,brooklyn,120.2089552238806
2009-01-08,1,manhattan,54.04761904761905
2009-01-09,1,manhattan,88.43632567849687
2009-01-10,1,manhattan,70.91875
2009-01-11,1,manhattan,59.25625
2009-01-12,2,brooklyn,40.47899159663866
2009-01-12,1,manhattan,71.08203799654576
2009-01-12,3,queens,13.409090909090908
2009-01-13,2,brooklyn,33.807291666666664
2009-01-13,1,manhattan,65.39657738095238
2009-01-13,3,queens,89.2914979757085
2009-01-14,2,brooklyn,18.541666666666668
2009-01-14,1,manhattan,69.70833333333333
2009-01-14,3,queens,66.99544419134396
2009-01-15,2,brooklyn,12.307291666666666
2009-01-15,1,manhattan,69.95238095238095
2009-01-15,3,queens,64.7125
2009-01-16,2,brooklyn,34.046875
2009-01-16,1,manhattan,79.55877976190476
2009-01-16,3,queens,87.11848341232228
2009-01-17,2,brooklyn,29.776041666666668
2009-01-17,1,manhattan,71.81324404761905
2009-01-17,3,queens,8.885057471264368
2009-01-18,2,brooklyn,22.140625
2009-01-18,1,manhattan,36.70772238514174
2009-01-19,2,brooklyn,17.057291666666668
2009-01-19,1,manhattan,34.088541666666664
2009-01-20,4,bronx,55.55974842767296
2009-01-20,2,brooklyn,34.37005163511188
2009-01-20,1,manhattan,56.73993808049536
2009-01-21,4,bronx,42.72222222222222
2009-01-21,2,brooklyn,55.906666666666666
2009-01-21,1,manhattan,60.49905303030303
2009-01-22,4,bronx,45.70722433460076
2009-01-22,2,brooklyn,53.37259615384615
2009-01-22,1,manhattan,62.24444444444445
2009-01-23,4,bronx,49.24305555555556
2009-01-23,2,brooklyn,56.85057471264368
2009-01-23,1,manhattan,62.760416666666664
2009-01-24,4,bronx,33.958333333333336
2009-01-24,2,brooklyn,57.32386363636363
2009-01-24,1,manhattan,54.666666666666664
2009-01-25,4,bronx,25.475694444444443
2009-01-25,2,brooklyn,48.302083333333336
2009-01-25,1,manhattan,51.203045685279186
2009-01-26,4,bronx,2.7555555555555555
2009-01-26,2,brooklyn,53.22843450479233
2009-01-26,1,manhattan,191.5524728588661
2009-01-27,2,brooklyn,26.342637151106832
2009-01-27,1,manhattan,173.94412878787878
2009-01-28,2,brooklyn,15.319444444444445
2009-01-28,1,manhattan,59.08522727272727
2009-01-29,2,brooklyn,21.085714285714285
2009-01-29,1,manhattan,164.56039791567977
2009-01-30,2,brooklyn,27.076923076923077
2009-01-30,1,manhattan,182.0166147455867
2009-01-31,2,brooklyn,31.569444444444443
2009-01-31,1,manhattan,171.85079539221064
2009-02-01,2,brooklyn,27.15277777777778
2009-02-01,1,manhattan,151.1841961852861
2009-02-02,2,brooklyn,111.36327345309381
2009-02-02,1,manhattan,170.4233193277311
2009-02-03,2,brooklyn,103.90451388888889
2009-02-03,1,manhattan,169.32168607875764
2009-02-04,2,brooklyn,103.50347222222223
2009-02-04,1,manhattan,183.88650839606254
2009-02-05,2,brooklyn,106.43576388888889
2009-02-05,1,manhattan,186.4854748603352
2009-02-06,2,brooklyn,129.68405797101448
2009-02-06,1,manhattan,212.69605568445476
2009-02-06,5,staten island,73.07784431137725
2009-02-07,2,brooklyn,113.55208333333333
2009-02-07,1,manhattan,210.78540772532187
2009-02-07,5,staten island,46.93055555555556
2009-02-08,2,brooklyn,72.171875
2009-02-08,1,manhattan,173.0827205882353
2009-02-08,5,staten island,38.333333333333336
2009-02-09,2,brooklyn,61.531459170013385
2009-02-09,1,manhattan,89.90760869565217
2009-02-09,3,queens,34.07651715039578
2009-02-09,5,staten island,42.625
2009-02-10,2,brooklyn,50.04421052631579
2009-02-10,3,queens,24.819940476190474
2009-02-10,5,staten island,30.1875
2009-02-11,2,brooklyn,61.4212962962963
2009-02-11,3,queens,25.796130952380953
2009-02-11,5,staten island,40.204861111111114
2009-02-12,2,brooklyn,62.31597222222222
2009-02-12,3,queens,26.970238095238095
2009-02-12,5,staten island,24.63888888888889
2009-02-13,2,brooklyn,44.102787456445995
2009-02-13,3,queens,17.113636363636363
2009-02-13,5,staten island,5.555555555555555
2009-02-14,2,brooklyn,37.533854166666664
2009-02-14,5,staten island,3.6145833333333335
2009-02-15,2,brooklyn,28.0
2009-02-15,5,staten island,2.7881944444444446
2009-02-16,2,brooklyn,27.375
2009-02-16,5,staten island,2.9618055555555554
2009-02-17,2,brooklyn,36.89344262295082
2009-02-17,3,queens,50.98290598290598
2009-02-17,5,staten island,1.5377358490566038
2009-02-18,2,brooklyn,40.183076923076925
2009-02-18,3,queens,36.5
2009-02-19,2,brooklyn,22.91875
2009-02-19,3,queens,39.322916666666664
2009-02-20,2,brooklyn,8.780952380952382
2009-02-20,3,queens,41.395833333333336
2009-02-21,4,bronx,57.924731182795696
2009-02-21,3,queens,36.859375
2009-02-22,4,bronx,32.234375
2009-02-22,3,queens,35.260416666666664
2009-02-23,4,bronx,42.192708333333336
2009-02-23,2,brooklyn,37.16519174041298
2009-02-23,3,queens,41.553763440860216
2009-02-24,4,bronx,44.6875
2009-02-24,2,brooklyn,27.914583333333333
2009-02-24,3,queens,31.979166666666668
2009-02-25,4,bronx,44.59375
2009-02-25,2,brooklyn,26.38125
2009-02-25,3,queens,34.041666666666664
2009-02-26,4,bronx,47.713541666666664
2009-02-26,2,brooklyn,29.6625
2009-02-26,3,queens,22.729166666666668
2009-02-27,4,bronx,36.98701298701299
2009-02-27,2,brooklyn,26.33125
2009-02-27,3,queens,7.419161676646707
2009-02-28,2,brooklyn,16.591666666666665
2009-03-01,2,brooklyn,22.547916666666666
2009-03-02,2,brooklyn,3.33125
2009-03-03,2,brooklyn,0.21458333333333332
2009-03-04,2,brooklyn,21.079734219269103
2009-03-05,2,brooklyn,24.314789687924016
2009-03-05,3,queens,39.308383233532936
