date,id_cd,cd_name,id_borough,borough,polluting_agent,data_value
2010-12-01,212,Williamsbridge and Baychester (CD12),4,the_bronx,NO2 (ppb),20.59
2010-12-01,301,Greenpoint and Williamsburg (CD1),2,brooklyn,NO2 (ppb),25.87
2010-12-01,302,Fort Greene and Brooklyn Heights (CD2),2,brooklyn,NO2 (ppb),27.36
2010-12-01,303,Bedford Stuyvesant (CD3),2,brooklyn,NO2 (ppb),25.92
2010-12-01,304,Bushwick (CD4),2,brooklyn,NO2 (ppb),24.66
2010-12-01,305,East New York and Starrett City (CD5),2,brooklyn,NO2 (ppb),22.43
2010-12-01,306,Park Slope and Carroll Gardens (CD6),2,brooklyn,NO2 (ppb),26.01
2010-12-01,307,Sunset Park (CD7),2,brooklyn,NO2 (ppb),24.01
2010-12-01,308,Crown Heights and Prospect Heights (CD8),2,brooklyn,NO2 (ppb),25.96
2010-12-01,309,South Crown Heights and Lefferts Gardens (CD9),2,brooklyn,NO2 (ppb),25.21
2010-12-01,310,Bay Ridge and Dyker Heights (CD10),2,brooklyn,NO2 (ppb),22.64
2010-12-01,311,Bensonhurst (CD11),2,brooklyn,NO2 (ppb),21.93
2010-12-01,312,Borough Park (CD12),2,brooklyn,NO2 (ppb),23.65
2010-12-01,313,Coney Island (CD13),2,brooklyn,NO2 (ppb),17.69
2010-12-01,314,Flatbush and Midwood (CD14),2,brooklyn,NO2 (ppb),22.86
2010-12-01,315,Sheepshead Bay (CD15),2,brooklyn,NO2 (ppb),19.38
2010-12-01,316,Brownsville (CD16),2,brooklyn,NO2 (ppb),24.23
2010-12-01,317,East Flatbush (CD17),2,brooklyn,NO2 (ppb),23.62
2010-12-01,318,Flatlands and Canarsie (CD18),2,brooklyn,NO2 (ppb),19.24
2010-12-01,401,Long Island City and Astoria (CD1),3,queens,NO2 (ppb),24.36
2010-12-01,402,Woodside and Sunnyside (CD2),3,queens,NO2 (ppb),25.08
2010-12-01,403,Jackson Heights (CD3),3,queens,NO2 (ppb),24.74
2010-12-01,404,Elmhurst and Corona (CD4),3,queens,NO2 (ppb),25.94
2010-12-01,405,Ridgewood and Maspeth (CD5),3,queens,NO2 (ppb),23.31
2010-12-01,406,Rego Park and Forest Hills (CD6),3,queens,NO2 (ppb),24.11
2010-12-01,407,Flushing and Whitestone (CD7),3,queens,NO2 (ppb),21.94
2010-12-01,408,Hillcrest and Fresh Meadows (CD8),3,queens,NO2 (ppb),21.67
2010-12-01,409,Kew Gardens and Woodhaven (CD9),3,queens,NO2 (ppb),23.3
2010-12-01,410,South Ozone Park and Howard Beach (CD10),3,queens,NO2 (ppb),21.48
2010-12-01,411,Bayside and Little Neck (CD11),3,queens,NO2 (ppb),19.91
2010-12-01,412,Jamaica and Hollis (CD12),3,queens,NO2 (ppb),21.58
2010-12-01,413,Queens Village (CD13),3,queens,NO2 (ppb),19.33
2010-12-01,414,Rockaway and Broad Channel (CD14),3,queens,NO2 (ppb),14.15
2010-12-01,501,St. George and Stapleton (CD1),5,staten_island,NO2 (ppb),20.48
2010-12-01,502,South Beach and Willowbrook (CD2),5,staten_island,NO2 (ppb),16.29
2010-12-01,503,Tottenville and Great Kills (CD3),5,staten_island,NO2 (ppb),13.35
2011-12-01,101,Financial District (CD1),1,manhattan,NO2 (ppb),31.1
2011-12-01,102,Greenwich Village and Soho (CD2),1,manhattan,NO2 (ppb),30.08
2011-12-01,103,Lower East Side and Chinatown (CD3),1,manhattan,NO2 (ppb),27.42
2011-12-01,104,Clinton and Chelsea (CD4),1,manhattan,NO2 (ppb),31.4
2011-12-01,105,Midtown (CD5),1,manhattan,NO2 (ppb),39.98
2011-12-01,106,Stuyvesant Town and Turtle Bay (CD6),1,manhattan,NO2 (ppb),34.48
2011-12-01,107,Upper West Side (CD7),1,manhattan,NO2 (ppb),27.07
2011-12-01,108,Upper East Side (CD8),1,manhattan,NO2 (ppb),29.64
2011-12-01,109,Morningside Heights and Hamilton Heights (CD9),1,manhattan,NO2 (ppb),25.54
2011-12-01,110,Central Harlem (CD10),1,manhattan,NO2 (ppb),25.85
2011-12-01,111,East Harlem (CD11),1,manhattan,NO2 (ppb),25.23
2011-12-01,112,Washington Heights and Inwood (CD12),1,manhattan,NO2 (ppb),22.64
2011-12-01,201,Mott Haven and Melrose (CD1),4,the_bronx,NO2 (ppb),23.5
2011-12-01,202,Hunts Point and Longwood (CD2),4,the_bronx,NO2 (ppb),22.07
2011-12-01,203,Morrisania and Crotona (CD3),4,the_bronx,NO2 (ppb),23.02
2011-12-01,204,Highbridge and Concourse (CD4),4,the_bronx,NO2 (ppb),24.46
2011-12-01,205,Fordham and University Heights (CD5),4,the_bronx,NO2 (ppb),24.57
2011-12-01,206,Belmont and East Tremont (CD6),4,the_bronx,NO2 (ppb),22.81
2011-12-01,207,Kingsbridge Heights and Bedford (CD7),4,the_bronx,NO2 (ppb),22.46
2011-12-01,208,Riverdale and Fieldston (CD8),4,the_bronx,NO2 (ppb),19.08
2011-12-01,209,Parkchester and Soundview (CD9),4,the_bronx,NO2 (ppb),21.07
2011-12-01,210,Throgs Neck and Co-op City (CD10),4,the_bronx,NO2 (ppb),19.02
2011-12-01,211,Morris Park and Bronxdale (CD11),4,the_bronx,NO2 (ppb),20.37
2011-12-01,212,Williamsbridge and Baychester (CD12),4,the_bronx,NO2 (ppb),19.54
2011-12-01,301,Greenpoint and Williamsburg (CD1),2,brooklyn,NO2 (ppb),23.65
2011-12-01,302,Fort Greene and Brooklyn Heights (CD2),2,brooklyn,NO2 (ppb),24.81
2011-12-01,303,Bedford Stuyvesant (CD3),2,brooklyn,NO2 (ppb),23.5
2011-12-01,304,Bushwick (CD4),2,brooklyn,NO2 (ppb),22.36
2011-12-01,305,East New York and Starrett City (CD5),2,brooklyn,NO2 (ppb),20.21
2011-12-01,306,Park Slope and Carroll Gardens (CD6),2,brooklyn,NO2 (ppb),23.25
2011-12-01,307,Sunset Park (CD7),2,brooklyn,NO2 (ppb),21.24
2011-12-01,308,Crown Heights and Prospect Heights (CD8),2,brooklyn,NO2 (ppb),23.45
2011-12-01,309,South Crown Heights and Lefferts Gardens (CD9),2,brooklyn,NO2 (ppb),22.7
2011-12-01,310,Bay Ridge and Dyker Heights (CD10),2,brooklyn,NO2 (ppb),20.08
2011-12-01,311,Bensonhurst (CD11),2,brooklyn,NO2 (ppb),19.71
2011-12-01,312,Borough Park (CD12),2,brooklyn,NO2 (ppb),21.15
2011-12-01,313,Coney Island (CD13),2,brooklyn,NO2 (ppb),15.97
2011-12-01,314,Flatbush and Midwood (CD14),2,brooklyn,NO2 (ppb),20.49
2011-12-01,315,Sheepshead Bay (CD15),2,brooklyn,NO2 (ppb),17.6
2011-12-01,316,Brownsville (CD16),2,brooklyn,NO2 (ppb),21.92
2011-12-01,317,East Flatbush (CD17),2,brooklyn,NO2 (ppb),21.25
2011-12-01,318,Flatlands and Canarsie (CD18),2,brooklyn,NO2 (ppb),17.25
2011-12-01,401,Long Island City and Astoria (CD1),3,queens,NO2 (ppb),22.2
2011-12-01,402,Woodside and Sunnyside (CD2),3,queens,NO2 (ppb),22.98
2011-12-01,403,Jackson Heights (CD3),3,queens,NO2 (ppb),22.55
2011-12-01,404,Elmhurst and Corona (CD4),3,queens,NO2 (ppb),23.73
2011-12-01,405,Ridgewood and Maspeth (CD5),3,queens,NO2 (ppb),21.06
2011-12-01,406,Rego Park and Forest Hills (CD6),3,queens,NO2 (ppb),21.83
2011-12-01,407,Flushing and Whitestone (CD7),3,queens,NO2 (ppb),19.82
2011-12-01,408,Hillcrest and Fresh Meadows (CD8),3,queens,NO2 (ppb),19.36
2011-12-01,409,Kew Gardens and Woodhaven (CD9),3,queens,NO2 (ppb),21.02
2011-12-01,410,South Ozone Park and Howard Beach (CD10),3,queens,NO2 (ppb),19.34
2011-12-01,411,Bayside and Little Neck (CD11),3,queens,NO2 (ppb),17.87
2011-12-01,412,Jamaica and Hollis (CD12),3,queens,NO2 (ppb),19.41
2011-12-01,413,Queens Village (CD13),3,queens,NO2 (ppb),17.39
2011-12-01,414,Rockaway and Broad Channel (CD14),3,queens,NO2 (ppb),13.0
2011-12-01,501,St. George and Stapleton (CD1),5,staten_island,NO2 (ppb),18.1
2011-12-01,502,South Beach and Willowbrook (CD2),5,staten_island,NO2 (ppb),14.46
2011-12-01,503,Tottenville and Great Kills (CD3),5,staten_island,NO2 (ppb),12.4
2012-12-01,101,Financial District (CD1),1,manhattan,NO2 (ppb),30.28
2012-12-01,102,Greenwich Village and Soho (CD2),1,manhattan,NO2 (ppb),29.27
2012-12-01,103,Lower East Side and Chinatown (CD3),1,manhattan,NO2 (ppb),26.63
2012-12-01,104,Clinton and Chelsea (CD4),1,manhattan,NO2 (ppb),30.56
2012-12-01,105,Midtown (CD5),1,manhattan,NO2 (ppb),38.71
2012-12-01,106,Stuyvesant Town and Turtle Bay (CD6),1,manhattan,NO2 (ppb),33.37
2012-12-01,107,Upper West Side (CD7),1,manhattan,NO2 (ppb),26.48
2012-12-01,108,Upper East Side (CD8),1,manhattan,NO2 (ppb),28.73
2012-12-01,109,Morningside Heights and Hamilton Heights (CD9),1,manhattan,NO2 (ppb),25.22
2012-12-01,110,Central Harlem (CD10),1,manhattan,NO2 (ppb),25.43
2012-12-01,111,East Harlem (CD11),1,manhattan,NO2 (ppb),24.66
2012-12-01,112,Washington Heights and Inwood (CD12),1,manhattan,NO2 (ppb),22.25
2012-12-01,201,Mott Haven and Melrose (CD1),4,the_bronx,NO2 (ppb),22.94
2012-12-01,202,Hunts Point and Longwood (CD2),4,the_bronx,NO2 (ppb),21.27
2012-12-01,203,Morrisania and Crotona (CD3),4,the_bronx,NO2 (ppb),22.32
2012-12-01,204,Highbridge and Concourse (CD4),4,the_bronx,NO2 (ppb),23.99
2012-12-01,205,Fordham and University Heights (CD5),4,the_bronx,NO2 (ppb),23.95
2012-12-01,206,Belmont and East Tremont (CD6),4,the_bronx,NO2 (ppb),21.92
2012-12-01,207,Kingsbridge Heights and Bedford (CD7),4,the_bronx,NO2 (ppb),21.49
2012-12-01,208,Riverdale and Fieldston (CD8),4,the_bronx,NO2 (ppb),18.24
2012-12-01,209,Parkchester and Soundview (CD9),4,the_bronx,NO2 (ppb),19.95
2012-12-01,210,Throgs Neck and Co-op City (CD10),4,the_bronx,NO2 (ppb),17.44
2012-12-01,211,Morris Park and Bronxdale (CD11),4,the_bronx,NO2 (ppb),18.97
2012-12-01,212,Williamsbridge and Baychester (CD12),4,the_bronx,NO2 (ppb),17.96
2012-12-01,301,Greenpoint and Williamsburg (CD1),2,brooklyn,NO2 (ppb),22.88
2012-12-01,302,Fort Greene and Brooklyn Heights (CD2),2,brooklyn,NO2 (ppb),24.17
2012-12-01,303,Bedford Stuyvesant (CD3),2,brooklyn,NO2 (ppb),22.84
2012-12-01,304,Bushwick (CD4),2,brooklyn,NO2 (ppb),21.69
2012-12-01,305,East New York and Starrett City (CD5),2,brooklyn,NO2 (ppb),19.75
2012-12-01,306,Park Slope and Carroll Gardens (CD6),2,brooklyn,NO2 (ppb),22.74
2012-12-01,307,Sunset Park (CD7),2,brooklyn,NO2 (ppb),20.74
2012-12-01,308,Crown Heights and Prospect Heights (CD8),2,brooklyn,NO2 (ppb),22.84
2012-12-01,309,South Crown Heights and Lefferts Gardens (CD9),2,brooklyn,NO2 (ppb),22.12
2012-12-01,310,Bay Ridge and Dyker Heights (CD10),2,brooklyn,NO2 (ppb),19.48
2012-12-01,311,Bensonhurst (CD11),2,brooklyn,NO2 (ppb),18.96
2012-12-01,312,Borough Park (CD12),2,brooklyn,NO2 (ppb),20.53
2012-12-01,313,Coney Island (CD13),2,brooklyn,NO2 (ppb),15.06
2012-12-01,314,Flatbush and Midwood (CD14),2,brooklyn,NO2 (ppb),19.85
2012-12-01,315,Sheepshead Bay (CD15),2,brooklyn,NO2 (ppb),16.78
2012-12-01,316,Brownsville (CD16),2,brooklyn,NO2 (ppb),21.36
2012-12-01,317,East Flatbush (CD17),2,brooklyn,NO2 (ppb),20.69
2012-12-01,318,Flatlands and Canarsie (CD18),2,brooklyn,NO2 (ppb),16.67
2012-12-01,401,Long Island City and Astoria (CD1),3,queens,NO2 (ppb),21.36
2012-12-01,402,Woodside and Sunnyside (CD2),3,queens,NO2 (ppb),22.11
2012-12-01,403,Jackson Heights (CD3),3,queens,NO2 (ppb),21.6
2012-12-01,404,Elmhurst and Corona (CD4),3,queens,NO2 (ppb),22.82
2012-12-01,405,Ridgewood and Maspeth (CD5),3,queens,NO2 (ppb),20.36
2012-12-01,406,Rego Park and Forest Hills (CD6),3,queens,NO2 (ppb),21.1
2012-12-01,407,Flushing and Whitestone (CD7),3,queens,NO2 (ppb),18.71
2012-12-01,408,Hillcrest and Fresh Meadows (CD8),3,queens,NO2 (ppb),18.69
2012-12-01,409,Kew Gardens and Woodhaven (CD9),3,queens,NO2 (ppb),20.57
2012-12-01,410,South Ozone Park and Howard Beach (CD10),3,queens,NO2 (ppb),19.04
2012-12-01,411,Bayside and Little Neck (CD11),3,queens,NO2 (ppb),16.82
2012-12-01,412,Jamaica and Hollis (CD12),3,queens,NO2 (ppb),19.07
2012-12-01,413,Queens Village (CD13),3,queens,NO2 (ppb),16.87
2012-12-01,414,Rockaway and Broad Channel (CD14),3,queens,NO2 (ppb),12.54
2012-12-01,501,St. George and Stapleton (CD1),5,staten_island,NO2 (ppb),17.64
2012-12-01,502,South Beach and Willowbrook (CD2),5,staten_island,NO2 (ppb),13.77
2012-12-01,503,Tottenville and Great Kills (CD3),5,staten_island,NO2 (ppb),11.42
2008-12-01,101,Financial District (CD1),1,manhattan,PM 2.5 (µg/cm3),15.74
2008-12-01,102,Greenwich Village and Soho (CD2),1,manhattan,PM 2.5 (µg/cm3),15.21
2008-12-01,103,Lower East Side and Chinatown (CD3),1,manhattan,PM 2.5 (µg/cm3),14.24
2008-12-01,104,Clinton and Chelsea (CD4),1,manhattan,PM 2.5 (µg/cm3),15.48
2008-12-01,105,Midtown (CD5),1,manhattan,PM 2.5 (µg/cm3),18.84
2008-12-01,106,Stuyvesant Town and Turtle Bay (CD6),1,manhattan,PM 2.5 (µg/cm3),16.54
2008-12-01,107,Upper West Side (CD7),1,manhattan,PM 2.5 (µg/cm3),14.65
2008-12-01,108,Upper East Side (CD8),1,manhattan,PM 2.5 (µg/cm3),15.33
2008-12-01,109,Morningside Heights and Hamilton Heights (CD9),1,manhattan,PM 2.5 (µg/cm3),14.72
2008-12-01,110,Central Harlem (CD10),1,manhattan,PM 2.5 (µg/cm3),14.53
2008-12-01,111,East Harlem (CD11),1,manhattan,PM 2.5 (µg/cm3),14.15
2008-12-01,112,Washington Heights and Inwood (CD12),1,manhattan,PM 2.5 (µg/cm3),15.14
2008-12-01,201,Mott Haven and Melrose (CD1),4,the_bronx,PM 2.5 (µg/cm3),14.73
2008-12-01,202,Hunts Point and Longwood (CD2),4,the_bronx,PM 2.5 (µg/cm3),14.48
2008-12-01,203,Morrisania and Crotona (CD3),4,the_bronx,PM 2.5 (µg/cm3),14.56
2008-12-01,204,Highbridge and Concourse (CD4),4,the_bronx,PM 2.5 (µg/cm3),15.31
2008-12-01,205,Fordham and University Heights (CD5),4,the_bronx,PM 2.5 (µg/cm3),15.65
2008-12-01,206,Belmont and East Tremont (CD6),4,the_bronx,PM 2.5 (µg/cm3),14.75
2008-12-01,207,Kingsbridge Heights and Bedford (CD7),4,the_bronx,PM 2.5 (µg/cm3),14.97
2008-12-01,208,Riverdale and Fieldston (CD8),4,the_bronx,PM 2.5 (µg/cm3),14.65
2008-12-01,209,Parkchester and Soundview (CD9),4,the_bronx,PM 2.5 (µg/cm3),13.66
2008-12-01,210,Throgs Neck and Co-op City (CD10),4,the_bronx,PM 2.5 (µg/cm3),13.04
2008-12-01,211,Morris Park and Bronxdale (CD11),4,the_bronx,PM 2.5 (µg/cm3),13.55
2008-12-01,212,Williamsbridge and Baychester (CD12),4,the_bronx,PM 2.5 (µg/cm3),13.65
2008-12-01,301,Greenpoint and Williamsburg (CD1),2,brooklyn,PM 2.5 (µg/cm3),14.43
2008-12-01,302,Fort Greene and Brooklyn Heights (CD2),2,brooklyn,PM 2.5 (µg/cm3),14.23
2008-12-01,303,Bedford Stuyvesant (CD3),2,brooklyn,PM 2.5 (µg/cm3),13.67
2008-12-01,304,Bushwick (CD4),2,brooklyn,PM 2.5 (µg/cm3),13.64
2008-12-01,305,East New York and Starrett City (CD5),2,brooklyn,PM 2.5 (µg/cm3),13.41
2008-12-01,306,Park Slope and Carroll Gardens (CD6),2,brooklyn,PM 2.5 (µg/cm3),14.08
2008-12-01,307,Sunset Park (CD7),2,brooklyn,PM 2.5 (µg/cm3),13.65
2008-12-01,308,Crown Heights and Prospect Heights (CD8),2,brooklyn,PM 2.5 (µg/cm3),13.67
2008-12-01,309,South Crown Heights and Lefferts Gardens (CD9),2,brooklyn,PM 2.5 (µg/cm3),13.48
2008-12-01,310,Bay Ridge and Dyker Heights (CD10),2,brooklyn,PM 2.5 (µg/cm3),12.26
2008-12-01,311,Bensonhurst (CD11),2,brooklyn,PM 2.5 (µg/cm3),11.71
2008-12-01,312,Borough Park (CD12),2,brooklyn,PM 2.5 (µg/cm3),12.64
2008-12-01,313,Coney Island (CD13),2,brooklyn,PM 2.5 (µg/cm3),10.81
2008-12-01,314,Flatbush and Midwood (CD14),2,brooklyn,PM 2.5 (µg/cm3),12.75
2008-12-01,315,Sheepshead Bay (CD15),2,brooklyn,PM 2.5 (µg/cm3),11.23
2008-12-01,316,Brownsville (CD16),2,brooklyn,PM 2.5 (µg/cm3),13.67
2008-12-01,317,East Flatbush (CD17),2,brooklyn,PM 2.5 (µg/cm3),13.25
2008-12-01,318,Flatlands and Canarsie (CD18),2,brooklyn,PM 2.5 (µg/cm3),12.03
2008-12-01,401,Long Island City and Astoria (CD1),3,queens,PM 2.5 (µg/cm3),12.98
2008-12-01,402,Woodside and Sunnyside (CD2),3,queens,PM 2.5 (µg/cm3),14.15
2008-12-01,403,Jackson Heights (CD3),3,queens,PM 2.5 (µg/cm3),12.78
2008-12-01,404,Elmhurst and Corona (CD4),3,queens,PM 2.5 (µg/cm3),13.4
2008-12-01,405,Ridgewood and Maspeth (CD5),3,queens,PM 2.5 (µg/cm3),13.45
2008-12-01,406,Rego Park and Forest Hills (CD6),3,queens,PM 2.5 (µg/cm3),13.51
2008-12-01,407,Flushing and Whitestone (CD7),3,queens,PM 2.5 (µg/cm3),12.79
2008-12-01,408,Hillcrest and Fresh Meadows (CD8),3,queens,PM 2.5 (µg/cm3),12.79
2008-12-01,409,Kew Gardens and Woodhaven (CD9),3,queens,PM 2.5 (µg/cm3),13.24
2008-12-01,410,South Ozone Park and Howard Beach (CD10),3,queens,PM 2.5 (µg/cm3),12.6
2008-12-01,411,Bayside and Little Neck (CD11),3,queens,PM 2.5 (µg/cm3),12.18
2008-12-01,412,Jamaica and Hollis (CD12),3,queens,PM 2.5 (µg/cm3),12.64
2008-12-01,413,Queens Village (CD13),3,queens,PM 2.5 (µg/cm3),11.72
2008-12-01,414,Rockaway and Broad Channel (CD14),3,queens,PM 2.5 (µg/cm3),10.19
2008-12-01,501,St. George and Stapleton (CD1),5,staten_island,PM 2.5 (µg/cm3),12.09
2008-12-01,502,South Beach and Willowbrook (CD2),5,staten_island,PM 2.5 (µg/cm3),11.77
2008-12-01,503,Tottenville and Great Kills (CD3),5,staten_island,PM 2.5 (µg/cm3),11.71
2009-12-01,101,Financial District (CD1),1,manhattan,PM 2.5 (µg/cm3),12.28
2009-12-01,102,Greenwich Village and Soho (CD2),1,manhattan,PM 2.5 (µg/cm3),11.47
2009-12-01,103,Lower East Side and Chinatown (CD3),1,manhattan,PM 2.5 (µg/cm3),10.39
2009-12-01,104,Clinton and Chelsea (CD4),1,manhattan,PM 2.5 (µg/cm3),11.74
2009-12-01,105,Midtown (CD5),1,manhattan,PM 2.5 (µg/cm3),15.77
2009-12-01,106,Stuyvesant Town and Turtle Bay (CD6),1,manhattan,PM 2.5 (µg/cm3),13.03
2009-12-01,107,Upper West Side (CD7),1,manhattan,PM 2.5 (µg/cm3),11.2
2009-12-01,108,Upper East Side (CD8),1,manhattan,PM 2.5 (µg/cm3),11.92
2009-12-01,109,Morningside Heights and Hamilton Heights (CD9),1,manhattan,PM 2.5 (µg/cm3),11.63
2009-12-01,110,Central Harlem (CD10),1,manhattan,PM 2.5 (µg/cm3),11.46
2009-12-01,111,East Harlem (CD11),1,manhattan,PM 2.5 (µg/cm3),10.83
2009-12-01,112,Washington Heights and Inwood (CD12),1,manhattan,PM 2.5 (µg/cm3),12.24
2009-12-01,201,Mott Haven and Melrose (CD1),4,the_bronx,PM 2.5 (µg/cm3),11.62
2009-12-01,202,Hunts Point and Longwood (CD2),4,the_bronx,PM 2.5 (µg/cm3),11.39
2009-12-01,203,Morrisania and Crotona (CD3),4,the_bronx,PM 2.5 (µg/cm3),11.65
2009-12-01,204,Highbridge and Concourse (CD4),4,the_bronx,PM 2.5 (µg/cm3),12.47
2009-12-01,205,Fordham and University Heights (CD5),4,the_bronx,PM 2.5 (µg/cm3),12.84
2009-12-01,206,Belmont and East Tremont (CD6),4,the_bronx,PM 2.5 (µg/cm3),11.81
2009-12-01,207,Kingsbridge Heights and Bedford (CD7),4,the_bronx,PM 2.5 (µg/cm3),12.02
2009-12-01,208,Riverdale and Fieldston (CD8),4,the_bronx,PM 2.5 (µg/cm3),11.49
2009-12-01,209,Parkchester and Soundview (CD9),4,the_bronx,PM 2.5 (µg/cm3),10.59
2009-12-01,210,Throgs Neck and Co-op City (CD10),4,the_bronx,PM 2.5 (µg/cm3),9.77
2009-12-01,211,Morris Park and Bronxdale (CD11),4,the_bronx,PM 2.5 (µg/cm3),10.38
2009-12-01,212,Williamsbridge and Baychester (CD12),4,the_bronx,PM 2.5 (µg/cm3),10.29
2009-12-01,301,Greenpoint and Williamsburg (CD1),2,brooklyn,PM 2.5 (µg/cm3),10.44
2009-12-01,302,Fort Greene and Brooklyn Heights (CD2),2,brooklyn,PM 2.5 (µg/cm3),10.62
2009-12-01,303,Bedford Stuyvesant (CD3),2,brooklyn,PM 2.5 (µg/cm3),10.11
2009-12-01,304,Bushwick (CD4),2,brooklyn,PM 2.5 (µg/cm3),10.0
2009-12-01,305,East New York and Starrett City (CD5),2,brooklyn,PM 2.5 (µg/cm3),10.17
2009-12-01,306,Park Slope and Carroll Gardens (CD6),2,brooklyn,PM 2.5 (µg/cm3),10.69
2009-12-01,307,Sunset Park (CD7),2,brooklyn,PM 2.5 (µg/cm3),10.69
2009-12-01,308,Crown Heights and Prospect Heights (CD8),2,brooklyn,PM 2.5 (µg/cm3),10.35
2009-12-01,309,South Crown Heights and Lefferts Gardens (CD9),2,brooklyn,PM 2.5 (µg/cm3),10.38
2009-12-01,310,Bay Ridge and Dyker Heights (CD10),2,brooklyn,PM 2.5 (µg/cm3),9.77
2009-12-01,311,Bensonhurst (CD11),2,brooklyn,PM 2.5 (µg/cm3),9.49
2009-12-01,312,Borough Park (CD12),2,brooklyn,PM 2.5 (µg/cm3),10.09
2009-12-01,313,Coney Island (CD13),2,brooklyn,PM 2.5 (µg/cm3),8.85
2009-12-01,314,Flatbush and Midwood (CD14),2,brooklyn,PM 2.5 (µg/cm3),10.2
2009-12-01,315,Sheepshead Bay (CD15),2,brooklyn,PM 2.5 (µg/cm3),9.12
2009-12-01,316,Brownsville (CD16),2,brooklyn,PM 2.5 (µg/cm3),10.42
2009-12-01,317,East Flatbush (CD17),2,brooklyn,PM 2.5 (µg/cm3),10.34
2009-12-01,318,Flatlands and Canarsie (CD18),2,brooklyn,PM 2.5 (µg/cm3),9.41
2009-12-01,401,Long Island City and Astoria (CD1),3,queens,PM 2.5 (µg/cm3),9.32
2009-12-01,402,Woodside and Sunnyside (CD2),3,queens,PM 2.5 (µg/cm3),10.21
2009-12-01,403,Jackson Heights (CD3),3,queens,PM 2.5 (µg/cm3),9.27
2009-12-01,404,Elmhurst and Corona (CD4),3,queens,PM 2.5 (µg/cm3),9.89
2009-12-01,405,Ridgewood and Maspeth (CD5),3,queens,PM 2.5 (µg/cm3),9.75
2009-12-01,406,Rego Park and Forest Hills (CD6),3,queens,PM 2.5 (µg/cm3),10.13
2009-12-01,407,Flushing and Whitestone (CD7),3,queens,PM 2.5 (µg/cm3),9.58
2009-12-01,408,Hillcrest and Fresh Meadows (CD8),3,queens,PM 2.5 (µg/cm3),9.65
2009-12-01,409,Kew Gardens and Woodhaven (CD9),3,queens,PM 2.5 (µg/cm3),9.95
2009-12-01,410,South Ozone Park and Howard Beach (CD10),3,queens,PM 2.5 (µg/cm3),9.48
2009-12-01,411,Bayside and Little Neck (CD11),3,queens,PM 2.5 (µg/cm3),9.11
2009-12-01,412,Jamaica and Hollis (CD12),3,queens,PM 2.5 (µg/cm3),9.65
2009-12-01,413,Queens Village (CD13),3,queens,PM 2.5 (µg/cm3),8.86
2009-12-01,414,Rockaway and Broad Channel (CD14),3,queens,PM 2.5 (µg/cm3),7.94
2009-12-01,501,St. George and Stapleton (CD1),5,staten_island,PM 2.5 (µg/cm3),9.15
2009-12-01,502,South Beach and Willowbrook (CD2),5,staten_island,PM 2.5 (µg/cm3),9.02
2009-12-01,503,Tottenville and Great Kills (CD3),5,staten_island,PM 2.5 (µg/cm3),9.07
2010-12-01,101,Financial District (CD1),1,manhattan,PM 2.5 (µg/cm3),14.81
2010-12-01,102,Greenwich Village and Soho (CD2),1,manhattan,PM 2.5 (µg/cm3),14.64
2010-12-01,103,Lower East Side and Chinatown (CD3),1,manhattan,PM 2.5 (µg/cm3),13.85
2010-12-01,104,Clinton and Chelsea (CD4),1,manhattan,PM 2.5 (µg/cm3),15.03
2010-12-01,105,Midtown (CD5),1,manhattan,PM 2.5 (µg/cm3),16.99
2010-12-01,106,Stuyvesant Town and Turtle Bay (CD6),1,manhattan,PM 2.5 (µg/cm3),15.48
2010-12-01,107,Upper West Side (CD7),1,manhattan,PM 2.5 (µg/cm3),14.34
2010-12-01,108,Upper East Side (CD8),1,manhattan,PM 2.5 (µg/cm3),14.69
2010-12-01,109,Morningside Heights and Hamilton Heights (CD9),1,manhattan,PM 2.5 (µg/cm3),14.49
2010-12-01,110,Central Harlem (CD10),1,manhattan,PM 2.5 (µg/cm3),14.3
2010-12-01,111,East Harlem (CD11),1,manhattan,PM 2.5 (µg/cm3),14.14
2010-12-01,112,Washington Heights and Inwood (CD12),1,manhattan,PM 2.5 (µg/cm3),14.63
2010-12-01,201,Mott Haven and Melrose (CD1),4,the_bronx,PM 2.5 (µg/cm3),14.72
2010-12-01,202,Hunts Point and Longwood (CD2),4,the_bronx,PM 2.5 (µg/cm3),14.51
2010-12-01,203,Morrisania and Crotona (CD3),4,the_bronx,PM 2.5 (µg/cm3),14.29
2010-12-01,204,Highbridge and Concourse (CD4),4,the_bronx,PM 2.5 (µg/cm3),14.91
2010-12-01,205,Fordham and University Heights (CD5),4,the_bronx,PM 2.5 (µg/cm3),15.05
2010-12-01,206,Belmont and East Tremont (CD6),4,the_bronx,PM 2.5 (µg/cm3),14.37
2010-12-01,207,Kingsbridge Heights and Bedford (CD7),4,the_bronx,PM 2.5 (µg/cm3),14.3
2010-12-01,208,Riverdale and Fieldston (CD8),4,the_bronx,PM 2.5 (µg/cm3),14.07
2010-12-01,209,Parkchester and Soundview (CD9),4,the_bronx,PM 2.5 (µg/cm3),13.58
2010-12-01,210,Throgs Neck and Co-op City (CD10),4,the_bronx,PM 2.5 (µg/cm3),13.1
2010-12-01,211,Morris Park and Bronxdale (CD11),4,the_bronx,PM 2.5 (µg/cm3),13.36
2010-12-01,212,Williamsbridge and Baychester (CD12),4,the_bronx,PM 2.5 (µg/cm3),13.35
