,date,id_borough,borough,volume
351,2009-02-06,2,brooklyn,129.68405797101448
352,2009-02-06,1,manhattan,212.69605568445476
353,2009-02-06,5,staten_island,73.07784431137725
354,2009-02-07,2,brooklyn,113.55208333333333
355,2009-02-07,1,manhattan,210.78540772532187
356,2009-02-07,5,staten_island,46.93055555555556
357,2009-02-08,2,brooklyn,72.171875
358,2009-02-08,1,manhattan,173.0827205882353
359,2009-02-08,5,staten_island,38.333333333333336
360,2009-02-09,2,brooklyn,61.531459170013385
361,2009-02-09,1,manhattan,89.90760869565217
362,2009-02-09,3,queens,34.07651715039578
363,2009-02-09,5,staten_island,42.625
364,2009-02-10,2,brooklyn,50.04421052631579
365,2009-02-10,3,queens,24.819940476190474
366,2009-02-10,5,staten_island,30.1875
367,2009-02-11,2,brooklyn,61.4212962962963
368,2009-02-11,3,queens,25.796130952380953
369,2009-02-11,5,staten_island,40.204861111111114
370,2009-02-12,2,brooklyn,62.31597222222222
371,2009-02-12,3,queens,26.970238095238095
372,2009-02-12,5,staten_island,24.63888888888889
373,2009-02-13,2,brooklyn,44.102787456445995
374,2009-02-13,3,queens,17.113636363636363
375,2009-02-13,5,staten_island,5.555555555555555
376,2009-02-14,2,brooklyn,37.533854166666664
377,2009-02-14,5,staten_island,3.6145833333333335
378,2009-02-15,2,brooklyn,28.0
379,2009-02-15,5,staten_island,2.7881944444444446
380,2009-02-16,2,brooklyn,27.375
381,2009-02-16,5,staten_island,2.9618055555555554
382,2009-02-17,2,brooklyn,36.89344262295082
383,2009-02-17,3,queens,50.98290598290598
384,2009-02-17,5,staten_island,1.5377358490566038
385,2009-02-18,2,brooklyn,40.183076923076925
386,2009-02-18,3,queens,36.5
387,2009-02-19,2,brooklyn,22.91875
388,2009-02-19,3,queens,39.322916666666664
389,2009-02-20,2,brooklyn,8.780952380952382
390,2009-02-20,3,queens,41.395833333333336
391,2009-02-21,3,queens,36.859375
392,2009-02-21,4,the_bronx,57.924731182795696
393,2009-02-22,3,queens,35.260416666666664
394,2009-02-22,4,the_bronx,32.234375
395,2009-02-23,2,brooklyn,37.16519174041298
396,2009-02-23,3,queens,41.553763440860216
397,2009-02-23,4,the_bronx,42.192708333333336
398,2009-02-24,2,brooklyn,27.914583333333333
399,2009-02-24,3,queens,31.979166666666668
400,2009-02-24,4,the_bronx,44.6875
401,2009-02-25,2,brooklyn,26.38125
402,2009-02-25,3,queens,34.041666666666664
403,2009-02-25,4,the_bronx,44.59375
404,2009-02-26,2,brooklyn,29.6625
405,2009-02-26,3,queens,22.729166666666668
406,2009-02-26,4,the_bronx,47.713541666666664
407,2009-02-27,2,brooklyn,26.33125
408,2009-02-27,3,queens,7.419161676646707
409,2009-02-27,4,the_bronx,36.98701298701299
410,2009-02-28,2,brooklyn,16.591666666666665
411,2009-03-01,2,brooklyn,22.547916666666666
412,2009-03-02,2,brooklyn,3.33125
413,2009-03-03,2,brooklyn,0.21458333333333332
414,2009-03-04,2,brooklyn,21.079734219269103
415,2009-03-05,2,brooklyn,24.314789687924016
416,2009-03-05,3,queens,39.308383233532936
417,2009-03-06,2,brooklyn,27.361979166666668
418,2009-03-06,3,queens,34.74702380952381
419,2009-03-07,2,brooklyn,22.088541666666668
420,2009-03-07,3,queens,26.44047619047619
421,2009-03-08,2,brooklyn,23.533854166666668
422,2009-03-08,3,queens,28.071428571428573
423,2009-03-09,2,brooklyn,29.373118279569894
424,2009-03-09,3,queens,34.76190476190476
425,2009-03-09,5,staten_island,38.55
426,2009-03-10,2,brooklyn,23.5
427,2009-03-10,3,queens,37.94642857142857
428,2009-03-10,5,staten_island,26.864583333333332
429,2009-03-11,2,brooklyn,19.84753787878788
430,2009-03-11,3,queens,37.11607142857143
431,2009-03-11,5,staten_island,26.55902777777778
432,2009-03-12,2,brooklyn,21.61927945472249
433,2009-03-12,3,queens,38.461309523809526
434,2009-03-12,5,staten_island,18.520833333333332
435,2009-03-13,2,brooklyn,9.13216957605985
436,2009-03-13,3,queens,15.538812785388128
437,2009-03-13,5,staten_island,2.736111111111111
